"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"CAMSAP1L1"	0.988847894601575	0.904983560092153	-0.119517983273303	-6.53260208189586	-0.00173715479734438	"CAMSAP1L1"	"CAMSAP1L1"
"BTNL8"	0.988847894601575	0.905058354177793	-0.119423451387986	-6.53261319842399	-0.00302197045153524	"BTNL8"	"BTNL8"
"PDPR"	0.988847894601575	0.905136394157662	-0.119324818175749	-6.53262478787445	-0.00185585510613617	"PDPR"	"PDPR"
"FAM189A2"	0.988847894601575	0.905160135942663	-0.119294811627064	-6.53262831175906	-0.00337875171579161	"FAM189A2"	"FAM189A2"
"GH1"	0.988876222889183	0.905296341238374	0.119122667816649	-6.53264851071979	0.00126915736221356	"GH1"	"GH1"
"LOC51145"	0.988876222889183	0.905352614336943	-0.119051547788006	-6.53265684726771	-0.00213883187004615	"LOC51145"	"LOC51145"
"YY1"	0.98890428350824	0.905468524858975	0.11890505767857	-6.53267400285972	0.00263677045600375	"YY1"	"YY1"
"WNT2B"	0.98890428350824	0.905544857167882	-0.118808588731978	-6.53268528889371	-0.00125654513913598	"WNT2B"	"WNT2B"
"SNTA1"	0.988979906359719	0.905697387929427	-0.11861582333397	-6.53270781334552	-0.00256060578167616	"SNTA1"	"SNTA1"
"CCRK"	0.988984656999883	0.905851732410195	-0.11842077030126	-6.53273056788155	-0.00171778179877929	"CCRK"	"CCRK"
"PAGE4"	0.988984656999883	0.905868304352651	0.118399827757306	-6.53273300877513	0.0014971327107427	"PAGE4"	"PAGE4"
"SV2A"	0.989088633901727	0.906114706772681	0.118088446542096	-6.53276924993123	0.00280699152346253	"SV2A"	"SV2A"
"PIGN"	0.989088633901727	0.90622618533751	-0.117947573740974	-6.53278561453797	-0.00167480921279228	"PIGN"	"PIGN"
"APRT"	0.989088633901727	0.906246673201694	0.117921683972039	-6.53278861992008	0.00179488401701072	"APRT"	"APRT"
"FAU"	0.989088633901727	0.906363711762383	-0.11777378812125	-6.5328057755811	-0.00269978511795754	"FAU"	"FAU"
"MON2"	0.989088633901727	0.906380001188935	0.117753204182436	-6.53280816157562	0.00115555744531459	"MON2"	"MON2"
"ADCY8"	0.989171857780782	0.906566393973449	-0.117517674738874	-6.53283543337023	-0.00258194656677091	"ADCY8"	"ADCY8"
"RFWD3"	0.989171857780782	0.906712307055957	0.117333300783398	-6.53285674380873	0.00102975944319028	"RFWD3"	"RFWD3"
"MOBKL2B"	0.989171857780782	0.906713894975144	0.117331294330529	-6.53285697553593	0.00215988159470015	"MOBKL2B"	"MOBKL2B"
"ABCA5"	0.989171857780782	0.906901383929914	-0.117094391558934	-6.5328843078178	-0.0019751620978497	"ABCA5"	"ABCA5"
"NPY"	0.989171857780782	0.906932414662835	0.117055183131108	-6.53288882610078	0.00401643510151151	"NPY"	"NPY"
"MAPKAPK2"	0.989171857780782	0.906956057896181	0.117025309191485	-6.5328922676847	0.0010751859925012	"MAPKAPK2"	"MAPKAPK2"
"GOLPH3L"	0.989220794349141	0.907163453106025	0.116763263573076	-6.53292241862769	0.00237491098874038	"GOLPH3L"	"GOLPH3L"
"VPS24"	0.989220794349141	0.907167532670496	-0.116758109089395	-6.53292301102433	-0.00222659981280549	"VPS24"	"VPS24"
"LRMP"	0.989285078027234	0.907309792403756	0.116578367470098	-6.53294365209013	0.0012091622325347	"LRMP"	"LRMP"
"ATP1A2"	0.989572139639132	0.907656399574688	0.116140453799459	-6.53299380787165	0.00358469600095335	"ATP1A2"	"ATP1A2"
"PEX10"	0.989588034442348	0.907754312352041	-0.116016751981067	-6.53300794168608	-0.00174453976975922	"PEX10"	"PEX10"
"ABL2"	0.989594814654695	0.907843866176695	0.115903612324429	-6.53302085551221	0.00167751137492855	"ABL2"	"ABL2"
"RSRC2"	0.989661157862494	0.907988068624158	-0.115721434344493	-6.53304162293815	-0.00173669338407056	"RSRC2"	"RSRC2"
"GANAB"	0.98972028924418	0.908196562512247	0.115458040676394	-6.53307159081568	0.00211231561951108	"GANAB"	"GANAB"
"ZEB1"	0.98972028924418	0.908329156009039	0.115290537376465	-6.53309061315353	0.0017934882742586	"ZEB1"	"ZEB1"
"HIST1H2BD"	0.98972028924418	0.908408259817501	0.115190608315286	-6.53310194834262	0.00169785553652502	"HIST1H2BD"	"HIST1H2BD"
"USP1"	0.98972028924418	0.908430456967231	0.115162567643859	-6.53310512729633	0.00168712907812801	"USP1"	"USP1"
"COL6A3"	0.98972028924418	0.908459044443079	0.115126454491885	-6.53310922028212	0.00176302353851931	"COL6A3"	"COL6A3"
"RPS6KB2"	0.989997411753803	0.908796781939218	-0.114699818734004	-6.53315747709661	-0.00219804149035968	"RPS6KB2"	"RPS6KB2"
"CTSS"	0.990126975415335	0.908999097766567	0.114444259987163	-6.5331862975815	0.00108049586141745	"CTSS"	"CTSS"
"TRAFD1"	0.99027089000698	0.909214611683883	-0.114172038105154	-6.53321692654123	-0.00124274300147587	"TRAFD1"	"TRAFD1"
"UBE2Z"	0.990560719245192	0.909728462819558	-0.113523012088782	-6.53328965727218	-0.00163675538645291	"UBE2Z"	"UBE2Z"
"CD8A"	0.990560719245192	0.909871363438807	0.113342528249956	-6.53330980886208	0.00212980595061421	"CD8A"	"CD8A"
"ARAF"	0.990560719245192	0.909924181390352	-0.113275819984682	-6.53331724893586	-0.00244615310477329	"ARAF"	"ARAF"
"DHODH"	0.990560719245192	0.909948119617013	0.113245586537225	-6.53332061947572	0.00169769574934375	"DHODH"	"DHODH"
"ACP5"	0.990560719245192	0.910006216872661	-0.113172211428975	-6.53332879587124	-0.00183180769781044	"ACP5"	"ACP5"
"CXCL5"	0.990560719245192	0.910328211345857	-0.1127655530627	-6.5333740149002	-0.000597864698770545	"CXCL5"	"CXCL5"
"TYROBP"	0.990560719245192	0.910403759862253	0.112670142848902	-6.53338460061941	0.00369331246152382	"TYROBP"	"TYROBP"
"CHST7"	0.990560719245192	0.910691541961965	0.112306712296716	-6.53342484101173	0.00284765899026873	"CHST7"	"CHST7"
"PRKAA2"	0.990560719245192	0.910887988290061	-0.112058635250768	-6.53345223438056	-0.00250664714044913	"PRKAA2"	"PRKAA2"
"LAG3"	0.990560719245192	0.910888188471451	-0.112058382460534	-6.53345226226349	-0.00162613037160653	"LAG3"	"LAG3"
"PCDH24"	0.990560719245192	0.910927767753419	-0.112008401652547	-6.53345777394236	-0.00182878374185748	"PCDH24"	"PCDH24"
"SORBS1"	0.990560719245192	0.910971980134346	-0.111952570489037	-6.53346392786744	-0.00145594636935975	"SORBS1"	"SORBS1"
"GPR37"	0.990560719245192	0.911006215736247	-0.111909338190837	-6.53346869098969	-0.00746991918555828	"GPR37"	"GPR37"
"TRAV9-2"	0.990560719245192	0.911329436474171	-0.111501189354881	-6.53351356816476	-0.0013677054091219	"TRAV9-2"	"TRAV9-2"
"BCL9"	0.990560719245192	0.911329978026526	-0.111500505522228	-6.53351364321661	-0.00161781390960436	"BCL9"	"BCL9"
"COL9A3"	0.990560719245192	0.911421266400715	0.111385233997441	-6.53352628789429	0.00295059533315239	"COL9A3"	"COL9A3"
"GOSR1"	0.990560719245192	0.911845539076496	-0.110849516506683	-6.5335848816583	-0.00130010329712626	"GOSR1"	"GOSR1"
"LOC100130633"	0.990560719245192	0.91196466263732	-0.11069910820258	-6.53360128168827	-0.00153216257525257	"LOC100130633"	"LOC100130633"
"TSHB"	0.990560719245192	0.911976929872843	0.110683619435736	-6.5336029692683	0.00162981374893417	"TSHB"	"TSHB"
"UPF1"	0.990560719245192	0.912186266059599	0.110419313026209	-6.53363173040685	0.00172215120540353	"UPF1"	"UPF1"
"CBR1"	0.990560719245192	0.912214000870628	0.110384295829131	-6.5336355357296	0.0031145783513763	"CBR1"	"CBR1"
"PRR4"	0.990560719245192	0.912308017960321	-0.11026559349168	-6.53364842614673	-0.00191501271500649	"PRR4"	"PRR4"
"BAZ2B"	0.990560719245192	0.91230878545624	-0.110264624487475	-6.53364853131816	-0.00223046665764423	"BAZ2B"	"BAZ2B"
"KDELR1"	0.990560719245192	0.912326754145868	0.110241938095828	-6.53365099333469	0.00212412010229623	"KDELR1"	"KDELR1"
"PDGFRB"	0.990560719245192	0.912396814134641	-0.110153484313469	-6.53366058784969	-0.0021385524973796	"PDGFRB"	"PDGFRB"
"ST13"	0.990560719245192	0.912408687715192	0.11013849348755	-6.53366221313015	0.00196243987960587	"ST13"	"ST13"
"ELMO2"	0.990560719245192	0.912466748114471	0.110065190486592	-6.53367015733487	0.00145000508032728	"ELMO2"	"ELMO2"
"SGCB"	0.990560719245192	0.912474944532219	0.110054842310459	-6.53367127839137	0.00131645485277504	"SGCB"	"SGCB"
"TRIM9"	0.990560719245192	0.91249030374612	-0.110035450962406	-6.5336733788446	-0.00255773485720767	"TRIM9"	"TRIM9"
"EFNA3"	0.990560719245192	0.912520013013196	0.109997942472074	-6.53367744067993	0.00218297582323557	"EFNA3"	"EFNA3"
"DTX4"	0.990560719245192	0.912693249734247	0.109779231054608	-6.53370109760181	0.00262590633179416	"DTX4"	"DTX4"
"PHF20"	0.990560719245192	0.912748837888806	-0.10970905210992	-6.53370867853099	-0.00139974941828491	"PHF20"	"PHF20"
"RHOBTB1"	0.990560719245192	0.912869150146489	-0.109557162125169	-6.53372506952066	-0.00182036112184497	"RHOBTB1"	"RHOBTB1"
"HERC4"	0.990560719245192	0.912883937751726	0.10953849347011	-6.53372708255488	0.00139995644527902	"HERC4"	"HERC4"
"TRIM29"	0.990560719245192	0.91290205789062	-0.10951561770059	-6.53372954877302	-0.00125527865109007	"TRIM29"	"TRIM29"
"TRAIP"	0.990560719245192	0.913020251542869	0.10936640553555	-6.5337456225796	0.00159856120548751	"TRAIP"	"TRAIP"
"SYCP1"	0.990560719245192	0.913165160489596	0.109183470304521	-6.53376529928614	0.000624894793469721	"SYCP1"	"SYCP1"
"TRPM6"	0.990560719245192	0.913256275283405	-0.109068447500684	-6.53377765439513	-0.00200724884954823	"TRPM6"	"TRPM6"
"POLR1B"	0.990560719245192	0.913522805597341	0.108731989448613	-6.5338137200932	0.00311107393024301	"POLR1B"	"POLR1B"
"GH2"	0.990560719245192	0.913555994213399	0.108690094228792	-6.53381820313604	0.001031930307968	"GH2"	"GH2"
"SYF2"	0.990560719245192	0.913821477172993	0.108354972145425	-6.53385400105786	0.00206831328533208	"SYF2"	"SYF2"
"DOLPP1"	0.990560719245192	0.913834323067149	0.10833875694127	-6.53385573037124	0.00191436172715931	"DOLPP1"	"DOLPP1"
"TBX6"	0.990560719245192	0.91403695338155	-0.1080829831301	-6.53388297381203	-0.00108056997409911	"TBX6"	"TBX6"
"ANKRD11"	0.990560719245192	0.914045850914432	0.108071752219862	-6.53388416858329	0.00259460311470311	"ANKRD11"	"ANKRD11"
"GCH1"	0.990560719245192	0.914172610796031	-0.107911751055451	-6.53390117641015	-0.00254250245690302	"GCH1"	"GCH1"
"LOC642533"	0.990560719245192	0.914176944003549	0.1079062815645	-6.53390175736152	0.00165081725817429	"LOC642533"	"LOC642533"
"GDNF"	0.990560719245192	0.914245903861579	-0.1078192390154	-6.53391099877259	-0.00125486780469708	"GDNF"	"GDNF"
"ICAM3"	0.990560719245192	0.914251347843187	0.107812367544974	-6.53391172800724	0.00160677539297704	"ICAM3"	"ICAM3"
"TSTD2"	0.990560719245192	0.914272587863303	0.107785558140696	-6.53391457271025	0.00174936557462058	"TSTD2"	"TSTD2"
"TUBB2B"	0.990560719245192	0.914286094409409	0.107768510059155	-6.53391638128697	0.00489592776899173	"TUBB2B"	"TUBB2B"
"ICOSLG"	0.990560719245192	0.914456417570922	0.107553529362805	-6.53393916335832	0.000997648617873548	"ICOSLG"	"ICOSLG"
"NDUFS4"	0.990560719245192	0.914501675702105	0.10749640570837	-6.53394520925362	0.00241021757804871	"NDUFS4"	"NDUFS4"
"LTC4S"	0.990560719245192	0.914512115592525	-0.107483228796014	-6.5339466034255	-0.00228186428501143	"LTC4S"	"LTC4S"
"SMAD5"	0.990560719245192	0.914520746674279	0.107472334921136	-6.53394775591351	0.0011361919756504	"SMAD5"	"SMAD5"
"SLC25A16"	0.990560719245192	0.914664705524536	0.10729063656095	-6.53396696097939	0.000823410188867779	"SLC25A16"	"SLC25A16"
"TNNT2"	0.990560719245192	0.914669204210329	0.10728495858027	-6.5339675606043	0.00200180560343488	"TNNT2"	"TNNT2"
"YRDC"	0.990560719245192	0.914702448658461	-0.107242999470818	-6.53397199072549	-0.00165471523188943	"YRDC"	"YRDC"
"MR1"	0.990560719245192	0.914735718665875	0.107201008291954	-6.53397642249786	0.00102327179810757	"MR1"	"MR1"
"C19orf2"	0.990560719245192	0.914840384936528	-0.107068906761693	-6.53399035324956	-0.00154114469746425	"C19orf2"	"C19orf2"
"MRPS27"	0.990560719245192	0.914856223417069	0.107048916841553	-6.53399245978815	0.0023060920087431	"MRPS27"	"MRPS27"
"SORBS2"	0.990560719245192	0.914916412888725	-0.106972951440708	-6.53400046143808	-0.00313608711578683	"SORBS2"	"SORBS2"
"PDSS2"	0.990560719245192	0.915055901534645	0.1067969045819	-6.5340189831177	0.00169136906226242	"PDSS2"	"PDSS2"
"DMD"	0.990560719245192	0.915150419813561	-0.106677616146255	-6.53403151597462	-0.00151641880571934	"DMD"	"DMD"
"C1orf135"	0.990560719245192	0.915157414947052	-0.106668787877176	-6.53403244294661	-0.00182841647389687	"C1orf135"	"C1orf135"
"POPDC2"	0.990560719245192	0.915200004358853	-0.106615037719731	-6.53403808508065	-0.00120661057633442	"POPDC2"	"POPDC2"
"FAM136A"	0.990560719245192	0.915218397744659	-0.106591824360709	-6.53404052089911	-0.00316240881523777	"FAM136A"	"FAM136A"
"SEMA3D"	0.990560719245192	0.915339087148856	0.106439509818233	-6.53405649037462	0.00122267224494665	"SEMA3D"	"SEMA3D"
"PPP2R2D"	0.990560719245192	0.915360269573233	0.106412777062421	-6.53405929082504	0.00182808488563155	"PPP2R2D"	"PPP2R2D"
"FAM5B"	0.990560719245192	0.915539075764527	0.106187122165567	-6.53408290178868	0.0021905548192136	"FAM5B"	"FAM5B"
"ZNF175"	0.990560719245192	0.91563789455664	-0.106062414361992	-6.53409592884701	-0.00151828755258357	"ZNF175"	"ZNF175"
"KCNG2"	0.990560719245192	0.915677620394438	0.106012281429769	-6.53410116145229	0.00230129645093191	"KCNG2"	"KCNG2"
"TP73"	0.990560719245192	0.915935464050018	-0.105686896217118	-6.53413506327811	-0.00184976421592176	"TP73"	"TP73"
"EXT1"	0.990560719245192	0.916003388149395	-0.105601181427533	-6.5341439765459	-0.00163092309756996	"EXT1"	"EXT1"
"SNRNP200"	0.990560719245192	0.916021194205526	0.105578711735537	-6.53414631191702	0.00204985746467812	"SNRNP200"	"SNRNP200"
"EFHC1"	0.990560719245192	0.916089076683719	0.105493050451632	-6.53415521050228	0.00134293780534367	"EFHC1"	"EFHC1"
"MMP17"	0.990560719245192	0.916094816194158	-0.105485807766559	-6.53415596254897	-0.00181561794444629	"MMP17"	"MMP17"
"MTSS1"	0.990560719245192	0.916123461571673	-0.105449660263513	-6.53415971516558	-0.00100690289253388	"MTSS1"	"MTSS1"
"SIX2"	0.990560719245192	0.916132849982476	-0.105437813090444	-6.53416094478809	-0.000919112076886996	"SIX2"	"SIX2"
"DSE"	0.990560719245192	0.916138768591985	-0.105430344444163	-6.53416171989069	-0.00133589029337799	"DSE"	"DSE"
"B3GNTL1"	0.990560719245192	0.916264015015512	-0.105272298363195	-6.53417810917728	-0.00151569380551775	"B3GNTL1"	"B3GNTL1"
"BRWD1"	0.990560719245192	0.916329764686606	-0.105189331161037	-6.53418670298762	-0.000782025719160417	"BRWD1"	"BRWD1"
"CCT7"	0.990560719245192	0.916373750771307	0.105133827070893	-6.53419244836426	0.00184680318099018	"CCT7"	"CCT7"
"ACSL6"	0.990560719245192	0.916418614225919	-0.105077216201826	-6.53419830518318	-0.00194953111775797	"ACSL6"	"ACSL6"
"KCNK15"	0.990560719245192	0.91656266250564	-0.104895451427209	-6.53421708879011	-0.00180047777580206	"KCNK15"	"KCNK15"
"ACSM5"	0.990560719245192	0.916571046995046	-0.10488487171482	-6.53421818109824	-0.00138449002454388	"ACSM5"	"ACSM5"
"TRIM10"	0.99062835601955	0.91679679745004	-0.104600019815306	-6.53424754937344	-0.000761350890757351	"TRIM10"	"TRIM10"
"SLC4A4"	0.99062835601955	0.91680047432883	-0.104595380400699	-6.53424802703687	-0.00273572690980836	"SLC4A4"	"SLC4A4"
"GLUL"	0.990717826106114	0.917349014690598	-0.103903268059792	-6.5343190480197	-0.00390735979986223	"GLUL"	"GLUL"
"OGFR"	0.990717826106114	0.917350453024525	0.103901453330033	-6.53431923361814	0.00116397436032556	"OGFR"	"OGFR"
"NSUN5B"	0.990717826106114	0.917505180450567	-0.103706237481319	-6.5343391800655	-0.00325940364616928	"NSUN5B"	"NSUN5B"
"STMN1"	0.990717826106114	0.917568141781677	0.103626801830897	-6.53434728577577	0.00164769397328302	"STMN1"	"STMN1"
"DCLRE1C"	0.990717826106114	0.917576733115574	-0.10361596255899	-6.53434839134672	-0.00218408612615484	"DCLRE1C"	"DCLRE1C"
"ADIPOR1"	0.990717826106114	0.917697408211521	-0.103463713898604	-6.53436390800233	-0.00217471143899794	"ADIPOR1"	"ADIPOR1"
"ACSS3"	0.990717826106114	0.917720186629462	-0.103434975980904	-6.53436683431172	-0.0016634818811686	"ACSS3"	"ACSS3"
"CPSF3L"	0.990717826106114	0.917797515413141	0.103337416367945	-6.53437676249658	0.00174196196874943	"CPSF3L"	"CPSF3L"
"SNAP23"	0.990717826106114	0.917919856161261	0.103183070736347	-6.53439245039516	0.00111499134298509	"SNAP23"	"SNAP23"
"PDLIM3"	0.990717826106114	0.918035925429675	0.103036639514857	-6.53440731218843	0.00182720284307542	"PDLIM3"	"PDLIM3"
"CLK1"	0.990717826106114	0.91811866207809	-0.102932261574641	-6.53441789297099	-0.00336463459874436	"CLK1"	"CLK1"
"EPM2A"	0.990717826106114	0.918398822623381	-0.102578828248572	-6.53445364084988	-0.00109834396762687	"EPM2A"	"EPM2A"
"SF4"	0.990717826106114	0.918419934376521	0.102552195480536	-6.53445632962982	0.00178954286102448	"SF4"	"SF4"
"CRIPT"	0.990717826106114	0.918574085704025	-0.102357733666998	-6.53447594086681	-0.00219563434878234	"CRIPT"	"CRIPT"
"ACTR1B"	0.990717826106114	0.918582183003055	-0.102347519036383	-6.534476969971	-0.00148933487427039	"ACTR1B"	"ACTR1B"
"SPAG4"	0.990717826106114	0.918587547261935	-0.102340752103984	-6.53447765166977	-0.0014280247328079	"SPAG4"	"SPAG4"
"GNA12"	0.990717826106114	0.918646355417124	0.10226656680396	-6.53448512211943	0.00190317901977372	"GNA12"	"GNA12"
"LDHC"	0.990717826106114	0.918720469888669	0.102173073700469	-6.53449452914757	0.00153238733128358	"LDHC"	"LDHC"
"FGB"	0.990717826106114	0.918758113158487	-0.102125588228701	-6.5344993037154	-0.000768779295506672	"FGB"	"FGB"
"PPARGC1A"	0.990717826106114	0.918801125811469	-0.102071329779163	-6.53450475657577	-0.00197519407283547	"PPARGC1A"	"PPARGC1A"
"PROX1"	0.990717826106114	0.918826753225109	0.102039002139309	-6.53450800405828	0.00136223327550278	"PROX1"	"PROX1"
"COL5A1"	0.990717826106114	0.918859241363689	0.101998020208361	-6.53451211943165	0.000775269253302735	"COL5A1"	"COL5A1"
"WDR67"	0.990717826106114	0.918859992517374	-0.101997072672933	-6.53451221456286	-0.00103304209731059	"WDR67"	"WDR67"
"STAP1"	0.990717826106114	0.918885569409073	-0.101964809009369	-6.53451545326162	-0.00128720289287321	"STAP1"	"STAP1"
"CNIH3"	0.990748202932688	0.919052294034343	0.101754498840681	-6.53453653956171	0.00190935518622826	"CNIH3"	"CNIH3"
"TUBAL3"	0.990748202932688	0.919159010543845	-0.101619886624862	-6.53455001331911	-0.000977548336920986	"TUBAL3"	"TUBAL3"
"GJB5"	0.990748202932688	0.919164038038688	0.101613544988021	-6.53455064763349	0.00153052770211592	"GJB5"	"GJB5"
"RAPGEF2"	0.990875877187992	0.919652763588629	0.100997090531325	-6.53461211879244	0.00196245485748592	"RAPGEF2"	"RAPGEF2"
"ZNF167"	0.990875877187992	0.919702601985824	-0.100934228990603	-6.53461836615949	-0.00121261894218616	"ZNF167"	"ZNF167"
"IL12RB1"	0.990875877187992	0.919806888780761	0.100802692577703	-6.5346314260562	0.00183181343288	"IL12RB1"	"IL12RB1"
"BMP3"	0.990875877187992	0.919839653709761	0.100761366698539	-6.53463552567616	0.00128059403965919	"BMP3"	"BMP3"
"WRB"	0.990875877187992	0.919890790591575	0.100696868915634	-6.53464192064206	0.00219040617510569	"WRB"	"WRB"
"RBMS1"	0.990875877187992	0.919949623980319	0.100622664224772	-6.5346492729845	0.00227239983250049	"RBMS1"	"RBMS1"
"FOXJ2"	0.990875877187992	0.919991673764619	-0.100569628504116	-6.53465452454404	-0.0015593233777722	"FOXJ2"	"FOXJ2"
"TRIM45"	0.990875877187992	0.920042549993657	-0.100505460719743	-6.53466087469163	-0.00164532183462129	"TRIM45"	"TRIM45"
"TRDMT1"	0.990875877187992	0.920052816983767	-0.10049251150055	-6.53466215567585	-0.00109467318231959	"TRDMT1"	"TRDMT1"
"OR1A2"	0.990875877187992	0.920243611857431	0.100251874955354	-6.53468593029517	0.00126759133894794	"OR1A2"	"OR1A2"
"CDC34"	0.990875877187992	0.920321930096902	-0.100153099197624	-6.53469567273022	-0.00221781070882787	"CDC34"	"CDC34"
"CNN2"	0.990875877187992	0.920574696016572	-0.0998343149503642	-6.53472704950223	-0.00169368114057811	"CNN2"	"CNN2"
"LEFTY2"	0.990875877187992	0.92061582397892	-0.09978244600159	-6.53473214531281	-0.0011276440026553	"LEFTY2"	"LEFTY2"
"KIAA0564"	0.990875877187992	0.920693864473942	0.0996840251775977	-6.53474180728447	0.00112018561180682	"KIAA0564"	"KIAA0564"
"TPR"	0.990875877187992	0.920729985468452	-0.0996384714890695	-6.53474627606222	-0.00113537575035241	"TPR"	"TPR"
"IRAK1"	0.990875877187992	0.920815703500187	-0.0995303697454436	-6.53475687257629	-0.00239724926054441	"IRAK1"	"IRAK1"
"MINA"	0.990875877187992	0.920872316044877	0.0994589745007447	-6.53476386468334	0.00149928728109172	"MINA"	"MINA"
"IL8"	0.990875877187992	0.921064987041087	0.0992159969589814	-6.53478762314537	0.00504984520917617	"IL8"	"IL8"
"VPREB3"	0.990875877187992	0.92115118689214	0.0991072921670514	-6.53479823353942	0.00121976048607086	"VPREB3"	"VPREB3"
"SIX6"	0.990875877187992	0.921209779577697	-0.099033402854076	-6.53480543904497	-0.00128656427132345	"SIX6"	"SIX6"
"CLDN14"	0.990875877187992	0.921214478889099	0.0990274767302214	-6.53480601671335	0.000982607296744487	"CLDN14"	"CLDN14"
"CLCA2"	0.990875877187992	0.921226200435583	0.0990126951465537	-6.5348074574461	0.000545199899476767	"CLCA2"	"CLCA2"
"BLK"	0.990875877187992	0.921247494956427	-0.0989858415150811	-6.53481007426812	-0.00102294112728307	"BLK"	"BLK"
"PRSS12"	0.990875877187992	0.921360133321804	0.0988437991663713	-6.53482390414841	0.001330983226556	"PRSS12"	"PRSS12"
"ELL3"	0.990875877187992	0.921368541971352	0.0988331955388354	-6.53482493576861	0.000784646253108034	"ELL3"	"ELL3"
"SRRD"	0.99090655159445	0.921869183691933	0.0982018873316613	-6.5348861559176	0.00141195590374499	"SRRD"	"SRRD"
"HIST2H2BE"	0.99090655159445	0.922130128942952	0.0978728515001834	-6.53491790816225	0.00283585768681843	"HIST2H2BE"	"HIST2H2BE"
"RPH3AL"	0.99090655159445	0.922265280439306	0.0977024380053402	-6.53493431132768	0.00130324477045907	"RPH3AL"	"RPH3AL"
"CENPA"	0.99090655159445	0.92235415529985	0.0975903766080325	-6.53494508222929	0.00086959929447139	"CENPA"	"CENPA"
"DDX47"	0.99090655159445	0.922364601448948	0.0975772052470134	-6.53494634739707	0.00137410623729295	"DDX47"	"DDX47"
"OSBPL9"	0.99090655159445	0.922444037234061	-0.0974770466544037	-6.53495596248912	-0.00216971638010965	"OSBPL9"	"OSBPL9"
"SLC48A1"	0.99090655159445	0.92250628650279	0.0973985587967924	-6.5349634903191	0.00214521439186122	"SLC48A1"	"SLC48A1"
"ANGPT1"	0.99090655159445	0.922550197984954	-0.0973431927555226	-6.53496879687106	-0.000792852011681777	"ANGPT1"	"ANGPT1"
"AJAP1"	0.99090655159445	0.922568893595074	0.0973196203805154	-6.53497105524696	0.000941869344153301	"AJAP1"	"AJAP1"
"KLRC4"	0.99090655159445	0.922618349489641	0.0972572641381756	-6.53497702671477	0.000603816742938523	"KLRC4"	"KLRC4"
"ZNHIT1"	0.99090655159445	0.922654995877315	0.0972110589501524	-6.53498144902846	0.00197953877824242	"ZNHIT1"	"ZNHIT1"
"PLXNB1"	0.99090655159445	0.922660732460421	0.0972038260623859	-6.53498214110032	0.00177032217952172	"PLXNB1"	"PLXNB1"
"DAZAP2"	0.99090655159445	0.922754528875265	0.0970855649350845	-6.53499344949809	0.00127823499187274	"DAZAP2"	"DAZAP2"
"ZNF211"	0.99090655159445	0.922767102927587	0.0970697113241211	-6.53499496441006	0.00168612575231736	"ZNF211"	"ZNF211"
"F2RL2"	0.99090655159445	0.922957461444326	-0.0968297065778256	-6.5350178681494	-0.00124315403670305	"F2RL2"	"F2RL2"
"ROGDI"	0.99090655159445	0.923182683252514	-0.0965457532976693	-6.53504489269609	-0.00181926067959126	"ROGDI"	"ROGDI"
"LMOD1"	0.99090655159445	0.923183712228075	0.0965444560123786	-6.53504501597988	0.00147586722864146	"LMOD1"	"LMOD1"
"LMF2"	0.99090655159445	0.923195177501104	-0.0965300011319622	-6.53504638954596	-0.00112314737531549	"LMF2"	"LMF2"
"NCDN"	0.99090655159445	0.923254366582454	-0.0964553786266663	-6.53505347723222	-0.00219423531183094	"NCDN"	"NCDN"
"ECEL1"	0.99090655159445	0.923380943040826	0.0962957994434263	-6.53506861575783	0.00145453712852739	"ECEL1"	"ECEL1"
"ARAP1"	0.99090655159445	0.923438558484547	0.0962231625389226	-6.53507549817808	0.00118118865848959	"ARAP1"	"ARAP1"
"FHL1"	0.99090655159445	0.923453105218093	0.096204823271205	-6.53507723502119	0.00174870936256255	"FHL1"	"FHL1"
"KLK14"	0.99090655159445	0.923486241521181	-0.0961630479980223	-6.53508119016445	-0.00165051393171689	"KLK14"	"KLK14"
"RAB38"	0.99090655159445	0.923489446167731	-0.0961590078765788	-6.53508157257858	-0.00127280193351265	"RAB38"	"RAB38"
"CEP350"	0.99090655159445	0.923517704769448	-0.0961233821180987	-6.53508494400765	-0.00143949836217276	"CEP350"	"CEP350"
"SLC6A14"	0.99090655159445	0.92372341428039	0.095864046815233	-6.53510944845398	0.000701605699771068	"SLC6A14"	"SLC6A14"
"NDUFC2"	0.99090655159445	0.923977540366223	0.0955436823101295	-6.53513962812115	0.00175515705491835	"NDUFC2"	"NDUFC2"
"KIAA0317"	0.99090655159445	0.923986039318491	-0.0955329682612062	-6.53514063568342	-0.00214886279524074	"KIAA0317"	"KIAA0317"
"ZNF415"	0.99090655159445	0.924048957444915	0.0954536520171616	-6.53514809116591	0.00157071849879928	"ZNF415"	"ZNF415"
"D4S234E"	0.99090655159445	0.924050779959551	-0.0954513545162996	-6.53514830703163	-0.00139616848283886	"D4S234E"	"D4S234E"
"SH3GLB2"	0.99090655159445	0.924197185148529	0.0952667946621612	-6.53516563070509	0.00223701685443978	"SH3GLB2"	"SH3GLB2"
"PCDHGC3"	0.99090655159445	0.924198731514867	0.0952648453146125	-6.53516581350129	0.000977756321834611	"PCDHGC3"	"PCDHGC3"
