gene_id,old_1,old_2,young_1,young_2
ENSG00000143353.12|LYPLAL1,346,204,220,194
ENSG00000283278.1|MIR3914-2,0,1,0,0
ENSG00000124839.13|RAB17,48,32,13,34
ENSG00000227953.7|LINC01341,276,92,85,58
ENSG00000168813.17|ZNF507,1330,850,738,695
ENSG00000287220.1|AL590138.1,19,19,9,5
ENSG00000223986.1|AC069421.1,0,0,0,0
ENSG00000252772.1|RNU6-714P,2,0,0,0
ENSG00000147872.10|PLIN2,141,89,71,41
ENSG00000287333.1|AL161447.2,0,0,0,0
ENSG00000237432.2|RPS7P12,1,0,0,1
ENSG00000244480.1|AC005154.2,104,95,108,38
ENSG00000143494.15|VASH2,64,50,44,34
ENSG00000234840.2|LINC01239,0,0,16,18
ENSG00000280189.1|AC007614.2,2,4,28,22
ENSG00000279148.1|AC126474.1,18,18,4,13
ENSG00000285694.1|AL162718.2,0,14,6,5
ENSG00000287505.1|AC087428.1,0,0,4,0
ENSG00000103769.10|RAB11A,2647,1735,1217,1410
ENSG00000088986.11|DYNLL1,7232,3548,2843,3056
ENSG00000241255.1|AL136126.1,1,1,0,1
ENSG00000228132.2|AL360221.1,0,0,0,0
ENSG00000206792.1|RF00019,1,1,0,4
ENSG00000204640.1|NMS,0,0,0,0
ENSG00000251127.2|AC091173.1,3,0,17,0
ENSG00000108773.11|KAT2A,1846,1464,1056,968
ENSG00000232470.1|AL136368.1,0,0,0,0
ENSG00000197417.7|SHPK,342,339,311,123
ENSG00000237236.1|AC023141.10,0,0,0,0
ENSG00000178412.4|AC068473.1,0,0,0,0
ENSG00000250427.1|LINC02148,0,0,0,0
ENSG00000277227.1|AL359741.1,0,0,0,0
ENSG00000196993.8|NPIPB9,38,43,27,22
ENSG00000236807.1|AC092066.1,2,0,0,0
ENSG00000090621.14|PABPC4,1158,822,633,702
ENSG00000236281.1|NDUFB9P2,24,1,11,9
ENSG00000256393.1|RPL41P5,60,37,54,47
ENSG00000223836.1|AC023141.1,0,0,1,4
ENSG00000038532.16|CLEC16A,2651,1627,1383,1183
ENSG00000285910.1|AL513013.1,0,0,3,3
ENSG00000153789.13|FAM92B,0,0,0,0
ENSG00000122378.14|PRXL2A,6071,3271,2532,2799
ENSG00000244356.3|RN7SL398P,6,1,2,1
ENSG00000223203.1|RNA5SP221,3,2,3,7
ENSG00000284012.1|MIR6840,1,1,1,1
ENSG00000232730.1|FAM8A4P,17,19,13,13
ENSG00000285662.2|FAM245B,0,12,0,0
ENSG00000187987.9|ZSCAN23,157,95,88,69
ENSG00000285589.1|AC010422.8,630,355,447,228
ENSG00000115850.10|LCT,15,4,4,13
ENSG00000262003.1|AC087392.1,9,0,14,0
ENSG00000183723.12|CMTM4,3819,2617,2046,2126
ENSG00000186352.9|ANKRD37,99,74,46,81
ENSG00000233041.8|PHGR1,11,0,0,4
ENSG00000270182.1|AC004080.4,0,0,0,0
ENSG00000254456.6|AC090592.1,0,0,0,0
ENSG00000205363.5|INSYN1,2457,1575,1414,1373
ENSG00000206701.1|RNU6-1040P,3,1,0,1
ENSG00000100292.17|HMOX1,89,34,38,25
ENSG00000138442.9|WDR12,1370,859,511,549
ENSG00000173681.16|BCLAF3,1491,637,517,534
ENSG00000260238.6|PMF1-BGLAP,139,51,64,96
ENSG00000268361.1|L34079.1,0,0,0,0
ENSG00000251908.1|RNU6-491P,0,0,0,0
ENSG00000250483.1|PPM1AP1,33,30,3,15
ENSG00000264689.1|AC015688.2,0,0,0,0
ENSG00000155330.10|C16orf87,502,399,238,310
ENSG00000278008.1|PPP1R26P4,1,3,2,5
ENSG00000177993.3|ZNRF3-AS1,69,10,29,26
ENSG00000184361.13|SPATA32,12,0,0,0
ENSG00000252827.1|RN7SKP11,0,0,0,1
ENSG00000132842.13|AP3B1,1093,707,676,487
ENSG00000251239.1|AC004590.1,0,0,0,0
ENSG00000264823.3|MIR3154,0,0,2,0
ENSG00000157827.20|FMNL2,8816,5827,6683,3805
ENSG00000101230.6|ISM1,63,25,21,33
ENSG00000196812.5|ZSCAN16,70,54,52,37
ENSG00000256403.1|AP003785.1,0,8,0,0
ENSG00000199051.3|MIR361,2,1,1,1
ENSG00000254428.1|AP003392.1,44,84,50,50
ENSG00000239930.2|AP001625.3,18,0,0,0
ENSG00000232693.2|AC012370.1,13,2,13,9
ENSG00000100664.11|EIF5,6968,4403,2856,3779
ENSG00000141699.11|RETREG3,1215,793,677,556
ENSG00000271612.1|HSPE1P14,0,0,0,0
ENSG00000137726.17|FXYD6,7758,5222,3587,3949
ENSG00000230576.1|OR6R1P,0,0,1,0
ENSG00000105726.17|ATP13A1,1403,984,839,675
ENSG00000201370.1|RF00019,4,0,1,0
ENSG00000259053.1|AL137230.2,0,0,0,0
ENSG00000122912.15|SLC25A16,1108,746,684,625
ENSG00000187553.10|CYP26C1,8,17,28,15
ENSG00000260372.7|AQP4-AS1,622,199,97,183
ENSG00000166578.10|IQCD,93,39,27,35
ENSG00000169896.18|ITGAM,181,140,174,78
ENSG00000271456.1|AC108081.1,0,0,0,0
ENSG00000279130.1|AC091925.1,2,3,0,2
ENSG00000259248.7|USP3-AS1,73,104,80,37
ENSG00000233849.1|AC022201.2,0,0,0,0
ENSG00000178597.7|PSAPL1,54,66,30,19
ENSG00000100726.15|TELO2,731,560,441,340
ENSG00000229658.1|PABPC1P9,0,0,0,0
ENSG00000127515.2|OR7A10,0,0,4,5
ENSG00000237548.1|TTLL11-IT1,19,38,46,32
ENSG00000269072.1|AC063977.6,0,0,6,0
ENSG00000235492.1|LINC01221,0,0,0,0
ENSG00000268798.1|AC027307.3,32,13,11,19
ENSG00000150527.17|MIA2,969,555,369,536
ENSG00000237568.1|AC099063.1,0,0,0,0
ENSG00000109654.15|TRIM2,13416,8782,8450,6164
ENSG00000229163.2|NAP1L1P2,0,0,0,0
ENSG00000249519.1|LINC01438,0,0,0,0
ENSG00000040199.18|PHLPP2,2420,1521,1125,1278
ENSG00000149294.16|NCAM1,16525,12061,9438,8318
ENSG00000251408.1|AC113615.1,30,50,18,10
ENSG00000239482.6|AC112487.1,40,53,13,38
ENSG00000248092.8|NNT-AS1,886,704,530,433
ENSG00000170409.7|AC091390.1,16,24,54,16
ENSG00000230931.2|GXYLT1P1,0,0,0,0
ENSG00000260272.1|AC093525.2,498,0,0,0
ENSG00000276057.1|RF01883,1,1,1,1
ENSG00000280122.1|AC016168.3,8,9,17,6
ENSG00000136108.15|CKAP2,615,339,183,245
ENSG00000230969.2|LINC02090,0,0,0,0
ENSG00000223495.2|AC239859.2,7,4,6,2
ENSG00000215403.1|Z82180.1,0,0,0,0
ENSG00000267575.7|AC006504.5,647,459,299,228
ENSG00000224957.6|LINC01266,0,42,69,41
ENSG00000206827.1|RNU6-1032P,0,0,0,0
ENSG00000257576.1|HSPD1P4,48,26,40,25
ENSG00000042781.13|USH2A,94,56,86,38
ENSG00000255297.1|OR4A41P,0,0,10,0
ENSG00000237226.1|RPS3AP39,0,0,1,0
ENSG00000082074.18|FYB1,278,165,216,127
ENSG00000236119.1|AP000688.3,0,1,0,2
ENSG00000086696.11|HSD17B2,7,4,19,0
ENSG00000169194.9|IL13,16,0,0,0
ENSG00000177989.13|ODF3B,68,74,32,21
ENSG00000286840.1|AL451127.2,0,0,0,0
ENSG00000173213.9|TUBB8P12,7,4,0,8
ENSG00000237131.1|AL021397.1,0,0,0,0
ENSG00000100146.17|SOX10,1749,1752,2413,830
ENSG00000129636.12|ITFG1,2835,1807,1458,1446
ENSG00000235361.1|AC016292.1,7,4,13,2
ENSG00000248240.1|AC114956.1,0,0,0,0
ENSG00000242137.1|RPL11P5,4,0,0,3
ENSG00000270683.1|FAM71BP1,0,0,0,0
ENSG00000136099.13|PCDH8,2620,1599,1188,1076
ENSG00000240291.1|AL450384.2,18,19,33,46
ENSG00000232133.1|IMPDH1P10,0,0,0,0
ENSG00000261752.1|AGGF1P8,0,0,2,0
ENSG00000129353.15|SLC44A2,1679,1301,1022,729
ENSG00000248488.2|PGAM4P2,0,1,3,0
ENSG00000253626.3|EIF5AL1,40,16,14,27
ENSG00000270858.1|VDAC1P5,2,0,1,1
ENSG00000248916.1|NUP210P3,0,0,0,0
ENSG00000285652.1|AL591428.1,10,20,25,17
ENSG00000237289.9|CKMT1B,2296,1447,961,1106
ENSG00000052126.14|PLEKHA5,3423,2108,1394,1862
ENSG00000264895.1|AC006141.1,76,90,37,63
ENSG00000214759.3|AL355076.1,0,0,0,0
ENSG00000262181.2|AP001005.1,0,0,0,0
ENSG00000096401.8|CDC5L,1897,1061,820,922
ENSG00000201782.1|RN7SKP226,3,1,0,3
ENSG00000258923.2|MTND5P35,0,0,9,3
ENSG00000254916.1|AP004607.4,17,6,5,7
ENSG00000285945.1|AC242022.2,0,0,0,0
ENSG00000236295.1|AC007557.3,50,74,30,32
ENSG00000233493.3|TMEM238,31,15,47,10
ENSG00000136717.15|BIN1,6713,6064,5495,3810
ENSG00000266915.1|MRPS5P4,0,0,2,0
ENSG00000254544.1|PCNAP4,3,2,0,0
ENSG00000239221.3|RN7SL442P,2,2,0,0
ENSG00000249023.1|AC010486.2,0,0,0,0
ENSG00000285847.2|AL713852.1,241,199,145,106
ENSG00000232423.6|PRAMEF6,0,0,0,0
ENSG00000258100.3|AC025035.1,0,0,0,0
ENSG00000259278.2|AC087878.1,8,0,11,0
ENSG00000237931.1|CLIC4P3,0,1,1,1
ENSG00000092439.16|TRPM7,1816,1174,867,948
ENSG00000237178.2|AC019080.2,0,2,3,6
ENSG00000235775.1|AC063976.4,0,1,0,0
ENSG00000122367.19|LDB3,460,613,836,198
ENSG00000178966.16|RMI1,341,137,73,102
ENSG00000262185.3|AC005736.1,16,12,10,7
ENSG00000287452.1|AL161734.2,24,14,25,23
ENSG00000199840.1|RF00019,1,1,1,2
ENSG00000205923.3|CEMP1,10,0,0,0
ENSG00000228187.1|AC093433.1,10,11,6,5
ENSG00000202150.1|RNU6-407P,1,9,1,1
ENSG00000249173.6|LINC01093,0,0,0,0
ENSG00000231252.3|AC099792.1,107,102,32,41
ENSG00000226396.1|AL031727.1,32,3,13,18
ENSG00000167656.5|LY6D,16,10,4,6
ENSG00000182415.9|CDY2A,2,0,1,0
ENSG00000165879.8|FRAT1,129,65,70,38
ENSG00000221628.1|MIR1302-4,2,0,1,0
ENSG00000222111.1|RN7SKP148,1,0,1,1
ENSG00000204227.5|RING1,1024,787,622,499
ENSG00000223003.1|RNA5SP184,1,4,1,2
ENSG00000249467.1|AL592156.1,0,0,0,2
ENSG00000170745.12|KCNS3,204,112,94,90
ENSG00000167094.16|TTC16,34,29,31,9
ENSG00000176826.15|FKBP9P1,126,65,57,65
ENSG00000250438.1|AC025465.3,0,0,0,0
ENSG00000253789.1|NARSP2,1,8,11,1
ENSG00000276819.1|TRBV15,0,0,0,0
ENSG00000270103.3|AL360012.1,515,231,108,523
ENSG00000123066.8|MED13L,4845,3335,2311,2544
ENSG00000037280.16|FLT4,71,66,56,49
ENSG00000239137.1|RF01210,0,0,0,1
ENSG00000226761.3|TAS2R46,11,4,10,7
ENSG00000231535.7|LINC00278,28,5,22,0
ENSG00000228945.3|CLUHP2,0,0,0,0
ENSG00000166527.8|CLEC4D,0,0,5,0
ENSG00000286672.1|AL096712.2,15,32,16,11
ENSG00000207430.1|RF00096,0,1,1,0
ENSG00000267339.7|LINC00906,26,17,12,21
ENSG00000285752.1|AL031281.2,79,67,26,4
ENSG00000170088.14|TMEM192,730,454,437,394
ENSG00000160199.14|PKNOX1,471,295,303,265
ENSG00000255434.1|AP001922.6,38,40,11,11
ENSG00000104067.16|TJP1,6897,4510,4073,3128
ENSG00000266767.1|AP000897.2,0,0,0,0
ENSG00000254083.6|LINC01591,0,0,0,0
ENSG00000229880.1|IMMTP1,0,0,1,4
ENSG00000187123.15|LYPD6,306,160,159,136
ENSG00000264634.1|AC100844.1,0,0,0,0
ENSG00000280244.1|AL512356.3,0,1,1,2
ENSG00000221038.1|RNU6ATAC7P,15,4,4,6
ENSG00000260865.1|AC010287.1,2,13,4,0
ENSG00000222068.1|RN7SKP154,9,6,7,3
ENSG00000245680.10|ZNF585B,980,596,429,375
ENSG00000236170.1|IGHD1-1,0,0,0,0
ENSG00000253960.1|AC016885.1,0,0,0,0
ENSG00000231061.1|LINC00395,0,0,4,0
ENSG00000263831.1|MIR378E,1,0,1,0
ENSG00000143434.15|SEMA6C,642,394,397,248
ENSG00000233264.2|AC006042.3,135,125,53,79
ENSG00000207620.1|MIR516A2,0,0,0,1
ENSG00000230499.1|AC108463.2,4,0,2,6
ENSG00000198818.10|SFT2D1,231,160,172,140
ENSG00000236106.2|AC010729.1,4,0,7,0
ENSG00000258691.1|AL355102.2,0,0,0,0
ENSG00000164327.13|RICTOR,2342,1503,1360,1212
ENSG00000249870.1|AC005920.2,3,0,0,0
ENSG00000275944.1|AC244100.3,0,0,0,0
ENSG00000226715.4|LINC01709,14,15,0,8
ENSG00000211799.3|TRAV19,0,0,0,0
ENSG00000287140.1|AC066595.2,0,2,6,6
ENSG00000244142.1|ATP6V0CP2,0,0,0,0
ENSG00000164494.12|PDSS2,259,165,108,115
ENSG00000287950.1|AC009432.3,0,0,6,0
ENSG00000169403.12|PTAFR,86,22,83,36
ENSG00000285509.1|AP000646.1,31,47,45,15
ENSG00000251253.1|MTHFD2P4,0,0,4,0
ENSG00000285231.1|OOSP3,2,0,0,0
ENSG00000254599.1|AP003715.1,0,0,0,0
ENSG00000206705.1|RF00019,0,1,3,1
ENSG00000248285.1|AC122707.1,0,0,0,0
ENSG00000229955.1|Z98749.1,3,0,0,2
ENSG00000181274.6|FRAT2,244,142,153,132
ENSG00000273900.1|CR848007.2,27,9,7,6
ENSG00000287422.1|AL442071.2,33,35,36,6
ENSG00000182327.8|GLTPD2,171,94,62,48
ENSG00000283503.2|LINC01902,109,191,132,60
ENSG00000230594.3|CT47A4,0,0,0,0
ENSG00000068654.16|POLR1A,1913,1577,936,926
ENSG00000275055.1|AC011468.5,8,15,0,9
ENSG00000258618.2|RPL21P9,0,0,0,1
ENSG00000200296.1|RNU1-83P,7,2,13,3
ENSG00000226708.1|AC073409.1,0,0,0,0
ENSG00000151615.3|POU4F2,0,0,0,0
ENSG00000233120.1|USP9YP15,0,0,0,0
ENSG00000252474.1|RNU6-539P,4,0,1,1
ENSG00000229018.5|PMS2P7,209,159,127,154
ENSG00000178852.16|EFCAB13,125,114,85,85
ENSG00000258795.1|AL132719.1,0,0,0,0
ENSG00000205571.13|SMN2,574,389,234,294
ENSG00000199963.1|RNU6-605P,3,0,4,0
ENSG00000260273.1|AL359711.2,5,5,1,3
ENSG00000249176.1|AC027801.2,12,16,10,6
ENSG00000244738.1|AC026316.3,19,18,17,2
ENSG00000264462.1|MIR3648-2,1854,6213,4721,2176
ENSG00000205038.12|PKHD1L1,37,12,32,7
ENSG00000240210.3|AL122013.1,2,0,2,1
ENSG00000256590.2|TRDV3,3,0,0,0
ENSG00000244510.2|AC008267.6,0,1,0,2
ENSG00000163684.11|RPP14,960,731,438,510
ENSG00000251398.2|LINC01256,6,0,0,1
ENSG00000234166.1|ARHGEF19-AS1,0,0,0,0
ENSG00000287584.1|AC004837.4,43,22,16,8
ENSG00000221331.1|MIR548Q,3,2,0,1
ENSG00000249487.7|LINC01586,82,28,16,26
ENSG00000223351.5|ZNF385D-AS2,3,0,0,0
ENSG00000224149.1|AC099786.2,0,0,2,0
ENSG00000267113.1|AF038458.1,7,4,1,2
ENSG00000268879.1|IGFL1P1,32,6,7,11
ENSG00000264102.1|MIR4688,2,4,2,3
ENSG00000280265.1|AC130456.7,0,0,3,1
ENSG00000188712.4|OR13D3P,24,20,9,9
ENSG00000229972.8|IQCF3,0,0,2,14
ENSG00000103264.18|FBXO31,2286,1432,1318,1179
ENSG00000138271.5|GPR87,65,29,44,34
ENSG00000080166.16|DCT,108,65,38,75
ENSG00000285655.1|AC009879.2,6,0,0,0
ENSG00000150938.10|CRIM1,2863,2036,1445,1443
ENSG00000271147.8|ARMCX5-GPRASP2,526,411,311,234
ENSG00000231637.3|USP17L29,2,0,0,0
ENSG00000287381.1|AC012433.2,11,24,18,17
ENSG00000224820.2|BTF3P4,0,0,1,1
ENSG00000266750.1|MIR4645,1,0,1,0
ENSG00000225045.1|MTND5P27,0,0,6,1
ENSG00000260420.3|LINC02182,0,9,9,0
ENSG00000231120.3|BTF3P10,3,1,0,1
ENSG00000234842.1|MTCO2P16,0,0,0,0
ENSG00000196381.11|ZNF781,194,97,95,110
ENSG00000266189.1|MIR3186,0,0,5,0
ENSG00000287547.1|AC234644.2,2,0,4,0
ENSG00000236046.1|AC004920.1,0,0,0,0
ENSG00000285212.1|AL009178.3,0,0,0,0
ENSG00000207518.1|RNU6-59P,1,0,1,0
ENSG00000207197.1|SNORD116-12,1,1,0,1
ENSG00000254534.1|AP000776.1,8,5,6,2
ENSG00000252689.1|RF00401,0,0,0,0
ENSG00000259521.1|INO80-AS1,4,1,0,0
ENSG00000163263.7|C1orf189,2,0,0,0
ENSG00000174332.5|GLIS1,343,150,134,97
ENSG00000275664.1|RF01518,4,6,13,6
ENSG00000253657.1|AC022634.1,1,0,2,0
ENSG00000254780.1|AC023232.1,0,0,0,1
ENSG00000206536.1|OR5K3,0,0,0,0
ENSG00000253094.1|RF00049,0,0,0,0
ENSG00000286008.1|AC148477.10,0,0,0,0
ENSG00000160293.17|VAV2,749,571,410,411
ENSG00000276434.1|AL136221.1,0,3,0,4
ENSG00000132424.16|PNISR,7718,4818,3218,3635
ENSG00000201984.1|RF00019,0,0,0,1
ENSG00000226631.1|SLC9A3P3,5,1,3,2
ENSG00000258830.1|AC137834.1,0,0,0,0
ENSG00000267834.1|AL592211.1,16,27,12,14
ENSG00000276562.1|RN7SL565P,7,1,2,1
ENSG00000201785.1|SNORD117,11,3,4,7
ENSG00000271967.1|AL583856.2,11,7,14,14
ENSG00000236825.2|RAB28P2,0,0,0,0
ENSG00000257354.2|AC048341.1,120,130,63,52
ENSG00000172995.16|ARPP21,6068,4397,3069,3608
ENSG00000275411.1|MIR6882,2,0,0,0
ENSG00000256670.1|AC078962.4,0,0,2,0
ENSG00000133475.17|GGT2,5,7,1,6
ENSG00000280089.1|AP000590.1,3,6,7,2
ENSG00000123485.12|HJURP,0,0,0,7
ENSG00000130876.11|SLC7A10,265,236,106,88
ENSG00000251555.1|AC096711.2,0,0,0,0
ENSG00000262732.1|AC010401.1,20,49,30,3
ENSG00000266392.1|MIR4740,1,9,4,5
ENSG00000207963.1|MIR569,1,0,0,0
ENSG00000280351.2|AC127496.7,64,21,50,10
ENSG00000270371.1|AL122127.1,0,0,0,0
ENSG00000162779.22|AXDND1,0,8,0,2
ENSG00000278010.1|RF00156,0,1,1,0
ENSG00000261167.1|AC107027.3,108,47,45,50
ENSG00000161664.6|ASB16,131,85,41,41
ENSG00000174939.11|ASPHD1,2389,1844,1557,1714
ENSG00000207706.1|MIR518F,0,0,0,0
ENSG00000162408.11|NOL9,1218,790,737,618
ENSG00000218208.1|RPS27AP11,9,4,4,8
ENSG00000250955.1|AC008592.2,8,2,0,0
ENSG00000265814.2|RN7SL376P,0,0,4,1
ENSG00000205659.10|LIN52,435,282,189,213
ENSG00000197646.7|PDCD1LG2,17,11,17,5
ENSG00000286138.1|AC010336.8,32,18,18,23
ENSG00000264071.2|RN7SL531P,8,0,0,0
ENSG00000272710.2|AC133041.1,34,53,2,9
ENSG00000140451.13|PIF1,53,70,24,23
ENSG00000253524.1|AC124290.2,0,0,0,0
ENSG00000260923.7|LINC02193,57,52,33,32
ENSG00000242709.1|RPL30P9,0,0,0,0
ENSG00000235959.1|AC009237.6,1,0,0,0
ENSG00000256482.1|AC023796.2,0,0,11,0
ENSG00000226711.7|FAM66C,787,466,372,341
ENSG00000172869.14|DMXL1,3637,2017,1742,1682
ENSG00000233755.1|AL050344.1,0,0,0,0
ENSG00000189171.14|S100A13,1196,622,551,367
ENSG00000256966.6|AL513165.2,0,0,4,6
ENSG00000285700.1|AC104260.3,15,0,6,12
ENSG00000184575.12|XPOT,2196,1472,1183,1023
ENSG00000233532.6|LINC00460,24,39,18,13
ENSG00000260132.1|AL032819.1,6,0,0,0
ENSG00000286732.1|AC091181.2,0,0,5,0
ENSG00000283446.1|Z99571.1,0,0,0,0
ENSG00000188107.14|EYS,127,104,98,93
ENSG00000253314.7|LINC00293,3,0,17,8
ENSG00000126602.11|TRAP1,3762,1593,1211,1115
ENSG00000163466.16|ARPC2,2701,1548,1330,1235
ENSG00000136051.14|WASHC4,2333,681,629,511
ENSG00000136111.13|TBC1D4,1354,787,664,753
ENSG00000263892.3|MIR4667,0,0,1,0
ENSG00000279955.3|AC129778.1,0,6,6,0
ENSG00000207996.1|MIR301A,2,2,5,1
ENSG00000112367.10|FIG4,1145,618,498,487
ENSG00000200250.1|RNU6-1147P,0,0,2,1
ENSG00000109738.11|GLRB,2638,1126,965,921
ENSG00000106588.11|PSMA2,602,386,309,286
ENSG00000142039.4|CCDC97,662,412,356,315
ENSG00000222222.1|RNU2-17P,4,0,0,1
ENSG00000137171.15|KLC4,955,634,488,362
ENSG00000262481.5|TMEM256-PLSCR3,51,180,4,128
ENSG00000202254.1|RF00019,0,0,1,1
ENSG00000145194.18|ECE2,508,338,250,336
ENSG00000198633.10|ZNF534,135,69,39,41
ENSG00000104783.14|KCNN4,15,24,13,8
ENSG00000206199.10|ANKUB1,0,9,4,1
ENSG00000207022.1|RF00432,0,2,0,1
ENSG00000197223.11|C1D,339,174,116,133
ENSG00000100345.21|MYH9,11801,6325,5527,4031
ENSG00000281731.3|METTL14-DT,64,48,33,48
ENSG00000145365.11|TIFA,72,50,22,33
ENSG00000255390.1|AC091564.4,0,0,0,0
ENSG00000122042.9|UBL3,2897,1774,1488,1326
ENSG00000251387.1|AC008667.3,0,0,0,0
ENSG00000131378.14|RFTN1,1813,1102,1086,889
ENSG00000159228.13|CBR1,1713,1184,1168,575
ENSG00000234480.1|MTCO2P18,0,0,3,0
ENSG00000257506.1|AC133555.1,2,0,0,0
ENSG00000116670.15|MAD2L2,205,102,169,165
ENSG00000242512.9|LINC01206,7,26,25,6
ENSG00000182077.11|PTCHD3,0,0,3,0
ENSG00000273870.1|AL138721.1,0,5,3,2
ENSG00000244086.1|AC110749.1,4,4,2,5
ENSG00000265421.1|AC016601.1,5,3,3,2
ENSG00000253672.1|AC105177.1,0,0,0,0
ENSG00000254695.2|AC087379.2,0,0,0,0
ENSG00000262974.1|AC136618.2,16,0,1,4
ENSG00000135002.12|RFK,992,837,479,628
ENSG00000278963.1|AC005921.3,68,23,35,27
ENSG00000226836.5|AC018437.1,0,0,14,0
ENSG00000100156.10|SLC16A8,60,91,104,61
ENSG00000235988.1|AC245100.5,1,0,0,0
ENSG00000225315.2|AL591178.1,0,0,0,0
ENSG00000163453.11|IGFBP7,873,975,491,510
ENSG00000235245.1|AL360181.2,16,12,33,4
ENSG00000258446.1|AL133153.1,0,6,0,0
ENSG00000078668.14|VDAC3,1930,1172,787,1045
ENSG00000250351.1|AC233724.8,0,0,0,0
ENSG00000223591.5|CENPVL1,6,9,7,10
ENSG00000242276.2|RPL5P3,7,8,1,10
ENSG00000159208.16|CIART,148,225,79,183
ENSG00000258073.1|AC128657.1,0,0,0,0
ENSG00000224273.2|AC005077.2,10,7,5,3
ENSG00000282842.1|FRG2EP,0,0,0,0
ENSG00000229173.1|AC108059.1,7,7,1,8
ENSG00000239333.3|RN7SL658P,4,3,1,4
ENSG00000184394.2|OR4N5,0,0,2,0
ENSG00000258494.1|OR11J5P,0,0,2,1
ENSG00000280017.1|AC112200.2,6,0,4,0
ENSG00000255236.3|AP002992.1,0,0,38,14
ENSG00000257885.1|PHBP18,0,1,1,0
ENSG00000215227.4|NUTF2P5,0,0,2,1
ENSG00000130414.12|NDUFA10,4315,3194,2235,2353
ENSG00000201925.1|RNA5S15,1,3,1,3
ENSG00000145826.9|LECT2,0,0,0,0
ENSG00000230607.3|AC005722.1,13,0,0,0
ENSG00000278698.1|AL162574.2,0,2,2,9
ENSG00000227125.1|AP002856.1,0,0,0,0
ENSG00000250415.1|AC022113.1,18,28,9,0
ENSG00000234880.1|LINC00163,0,0,0,0
ENSG00000266078.1|MIR4432,0,0,0,0
ENSG00000282887.2|AL358215.2,0,0,0,0
ENSG00000252942.1|RNA5SP290,52,40,26,87
ENSG00000128228.5|SDF2L1,149,50,79,31
ENSG00000225516.7|FAM197Y5,1,0,4,0
ENSG00000235575.1|Z99758.1,6,0,0,0
ENSG00000239078.1|RNU7-55P,0,1,0,0
ENSG00000154479.13|CCDC173,329,180,104,109
ENSG00000274525.1|AC008443.7,8,10,3,0
ENSG00000215313.3|RPL6P30,2,0,11,0
ENSG00000200645.1|RNU6-1210P,0,1,0,0
ENSG00000215022.7|AL008729.1,148,137,64,77
ENSG00000284858.1|AC091185.2,9,7,10,8
ENSG00000198176.13|TFDP1,830,600,482,443
ENSG00000280693.2|SH3PXD2A-AS1,34,15,21,4
ENSG00000146250.7|PRSS35,142,63,41,45
ENSG00000279199.1|AC068669.1,12,29,0,0
ENSG00000015520.14|NPC1L1,13,0,7,0
ENSG00000236471.1|AF127577.5,0,0,0,0
ENSG00000263515.1|MIR548AN,2,2,0,0
ENSG00000214706.10|IFRD2,225,154,120,154
ENSG00000197233.7|OR1J2,2,0,0,2
ENSG00000144857.14|BOC,434,293,156,144
ENSG00000256458.1|AC080075.1,39,28,24,0
ENSG00000124440.15|HIF3A,527,486,139,142
ENSG00000213750.4|AP002982.1,0,2,0,0
ENSG00000226920.1|AL160004.1,0,0,0,0
ENSG00000006015.17|REX1BD,1277,1163,755,592
ENSG00000284753.1|EEF1AKMT4,39,31,0,12
ENSG00000175110.11|MRPS22,855,499,371,348
ENSG00000132471.12|WBP2,8857,5138,4020,3620
ENSG00000260409.1|AC012414.5,65,20,39,29
ENSG00000163964.15|PIGX,1007,667,378,393
ENSG00000275878.1|RN7SL43P,43,5,4,17
ENSG00000285790.1|AC021517.2,0,0,0,0
ENSG00000188263.10|IL17REL,21,0,29,10
ENSG00000181074.4|OR52N4,2,5,16,0
ENSG00000234456.8|MAGI2-AS3,2272,1460,1284,916
ENSG00000151834.15|GABRA2,2763,1785,1186,1268
ENSG00000259532.1|AC009269.2,0,0,0,0
ENSG00000231141.1|TTTY3,0,0,0,0
ENSG00000278518.1|AL161645.1,40,5,2,5
ENSG00000196182.10|STK40,1122,643,667,431
ENSG00000286007.1|AC113189.9,4,0,0,0
ENSG00000139197.10|PEX5,2692,1372,1057,866
ENSG00000154144.13|TBRG1,1906,1224,968,1201
ENSG00000135903.19|PAX3,0,2,0,0
ENSG00000238366.1|RF00019,0,1,1,1
ENSG00000080298.15|RFX3,1849,1256,836,1026
ENSG00000235479.1|RAB9AP4,0,0,0,0
ENSG00000154118.13|JPH3,7792,5046,3368,3476
ENSG00000264243.1|AC018521.3,0,0,1,0
ENSG00000219604.1|AL590143.1,0,0,4,0
ENSG00000271207.1|MTCO1P22,8,6,8,6
ENSG00000217539.2|IQCB2P,8,3,6,3
ENSG00000256050.2|AL583722.1,56,17,35,23
ENSG00000273849.1|SDR42E1P4,0,0,1,0
ENSG00000253547.2|AP001858.1,41,23,44,21
ENSG00000275207.1|MIR6740,0,2,1,0
ENSG00000225638.1|PABPC1P12,0,0,3,2
ENSG00000234325.1|MRPS10P2,2,10,2,5
ENSG00000237371.1|AL355803.1,4,0,0,0
ENSG00000288014.1|AL121969.1,8,0,0,0
ENSG00000198947.15|DMD,4597,3330,2282,2559
ENSG00000257002.1|AP000438.1,21,25,9,17
ENSG00000256686.1|AC019209.3,0,0,0,0
ENSG00000183114.8|FAM43B,525,319,361,292
ENSG00000197375.12|SLC22A5,446,374,255,264
